omim_id	omim_title	omim_description	omim_phenotype	api_lethal_hits	phenotype	section_matched	search_term	gene_symbol	hgnc_id	phenotypes	mode_of_inheritance	needs_date_check	lethal_hit_phenotype_included	lethality_quote	lethality_category_hpo	evidence_from_proband	evidence_from_family_members	disease_gene_lethal	gene_lethal	gene_lethal_summary	all_lethality_categories	earliest_lethality_category	merged_earliest_lethality_category
214350	CHAND SYNDROME	CHAND syndrome, 214350 (3)	CHAND syndrome	n	-	-	-	RIPK4	HGNC:496	CHAND syndrome, 214350 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	lethal|nonlethal	lethal|nonlethal	L1	L1	pre-infant-lethal
214400	CHARCOT-MARIE-TOOTH DISEASE, TYPE 4A	Charcot-Marie-Tooth disease, type 4A, 214400 (3)	Charcot-Marie-Tooth disease, type 4A	n	-	-	-	GDAP1	HGNC:15968	Charcot-Marie-Tooth disease, type 4A, 214400 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
214450	GRISCELLI SYNDROME, TYPE 1	Griscelli syndrome, type 1, 214450 (3)	Griscelli syndrome, type 1	n	-	-	-	MYO5A	HGNC:7602	Griscelli syndrome, type 1, 214450 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
214500	CHEDIAK-HIGASHI SYNDROME	Chediak-Higashi syndrome, 214500 (3)	Chediak-Higashi syndrome	y	CHEDIAK-HIGASHI SYNDROME; CHS	Clinical Features	death|deaths|died	LYST	HGNC:1968	Chediak-Higashi syndrome, 214500 (3), Autosomal recessive	Autosomal recessive	y	y	[Siccardi et al. (1978) described a 4-year-old Italian boy with recurrent infections. Both he and his healthy father had a severe isolated defect in bactericidal activity of circulating neutrophils. The parents of the proband were first cousins once removed. The proband had silvery-blond hair, individual hairs showing silver and blond banding, as well as a slate-gray generalized hyperpigmentation of the skin. Generalized lymph node enlargement and hepatosplenomegaly were present. The boy died at age 4 years and 9 months, following cerebral hemorrhage (probably secondary to thrombocytopenia caused by hypersplenism)]	L4	y	-	lethal	lethal	lethal	L4	L4	post-infant-lethal
214700	DIARRHEA 1, SECRETORY CHLORIDE, CONGENITAL	Diarrhea 1, secretory chloride, congenital, 214700 (3)	Diarrhea 1, secretory chloride, congenital	n	-	-	-	SLC26A3	HGNC:3018	Diarrhea 1, secretory chloride, congenital, 214700 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
214800	CHARGE SYNDROME	CHARGE syndrome, 214800 (3)	CHARGE syndrome	y	CHARGE SYNDROME	Clinical Features|Phenotype	died	CHD7	HGNC:20626	CHARGE syndrome, 214800 (3), Autosomal dominant	Autosomal dominant	y	y	[In 3 members of a Finnish family with CHARGE syndrome, Vuorela et al. (2008) identified a nonsense mutation in the CHD7 gene (608892.0017). The male infant proband and a male fetus from a second pregnancy both had absence of the olfactory bulbs in addition to other features consistent with CHARGE syndrome. The male infant, who died at 3 months of age, also had marked isomerism of the liver with significant symmetry of the right side-appearing lobes and a midline gallbladder, as well as extrahepatic bile duct obstruction and significant hyporotation of the intestines / ** In other features Writzl et al. (2007) reported 2 unrelated infants with genetically confirmed CHARGE syndrome who also had lymphopenia with almost absent T cells. Studies in 1 patient showed no proliferative response to phytohemagglutinin. Both patients also had hypocalcemia and hypothyroidism, and 1 had a hypoplastic thymus. Both patients died within the first month of life]	L2	y	-	lethal	lethal|nonlethal	lethal|nonlethal	L2	L2	pre-infant-lethal
214950	BILE ACID SYNTHESIS DEFECT, CONGENITAL, 4	Bile acid synthesis defect, congenital, 4, 214950 (3)	Bile acid synthesis defect, congenital, 4	y	BILE ACID SYNTHESIS DEFECT, CONGENITAL, 4; CBAS4	Clinical Features|Phenotype	died	AMACR	HGNC:451	Bile acid synthesis defect, congenital, 4, 214950 (3), Autosomal recessive	Autosomal recessive	n	y	[Eyssen et al. (1972) reported 2 infant brothers with intrahepatic cholestasis and partial atresia of the intrahepatic bile ducts who died at ages 4 and 6 months, respectively]	L3	y	-	lethal	lethal|nonlethal	lethal|nonlethal	L3	L3	pre-infant-lethal
215045	CHONDRODYSPLASIA, BLOMSTRAND TYPE	Chondrodysplasia, Blomstrand type, 215045 (3)	Chondrodysplasia, Blomstrand type	y	CHONDRODYSPLASIA, BLOMSTRAND TYPE; BOCD	Clinical Features|Clinical Synopsis|Phenotype	died|lethal|die|stillborn	PTH1R	HGNC:9608	Chondrodysplasia, Blomstrand type, 215045 (3), Autosomal recessive	Autosomal recessive	n	y	[Die at birth or shortly after birth / Loshkajian et al. (1997) described 2 sibs, 1 male and 1 female, born to unaffected nonconsanguineous parents. Both had short limbs, polyhydramnios, hydrops fetalis, facial anomalies, preductal aortic coarctation, and remarkably advanced skeletal maturation. The first of these sibs was recognized on ultrasound with extremely short limbs and multiple anomalies; an elective termination was performed. The affected sib died in utero and delivered spontaneously at 33 weeks of gestation. Histologic findings from the male fetus were presented]	L1	y	-	lethal	lethal|nonlethal	lethal|nonlethal	L1	L1	pre-infant-lethal
215100	RHIZOMELIC CHONDRODYSPLASIA PUNCTATA, TYPE 1	Rhizomelic chondrodysplasia punctata, type 1, 215100 (3)	Rhizomelic chondrodysplasia punctata, type 1	y	RHIZOMELIC CHONDRODYSPLASIA PUNCTATA, TYPE 1; RCDP1	Description|Clinical Features|Clinical Synopsis	die|death|deaths|died	PEX7	HGNC:8860	Rhizomelic chondrodysplasia punctata, type 1, 215100 (3), Autosomal recessive	Autosomal recessive	y	y	[Dimmick et al. (1991) found de novo deletion del(4)(p14p16) in a newborn male with what they called rhizomelic CDP, but with normal peroxisomes as indicated by electron microscopy and normal plasmalogen synthesis in cultured fibroblasts. Fetal ultrasound demonstrated rhizomelia with epiphyseal stippling and diaphragmatic hernia. Facial anomalies with left cleft lip and bilateral cleft palate were present. The infant died soon after birth]	L2	y	-	lethal	lethal	lethal	L2|L5	L2	pre-infant-lethal
215140	GREENBERG DYSPLASIA	Greenberg skeletal dysplasia, 215140 (3)	Greenberg skeletal dysplasia	y	GREENBERG DYSPLASIA; GRBGD	Description|Clinical Features|Clinical Synopsis|Phenotype	lethal|death|deaths	LBR	HGNC:6518	Greenberg skeletal dysplasia, 215140 (3), Autosomal recessive	Autosomal recessive	y	y	[Fetal death]	L1	y	-	lethal	ambiguous|lethal|nonlethal	lethal|nonlethal	L1	L1	pre-infant-lethal
215150	OTOSPONDYLOMEGAEPIPHYSEAL DYSPLASIA, AUTOSOMAL RECESSIVE	Otospondylomegaepiphyseal dysplasia, autosomal recessive, 215150 (3)	Otospondylomegaepiphyseal dysplasia, autosomal recessive	n	-	-	-	COL11A2	HGNC:2187	Otospondylomegaepiphyseal dysplasia, autosomal recessive, 215150 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	lethal|nonlethal	lethal|nonlethal	L2	L2	pre-infant-lethal
215470	BOUCHER-NEUHAUSER SYNDROME	Boucher-Neuhauser syndrome, 215470 (3)	Boucher-Neuhauser syndrome	n	-	-	-	PNPLA6	HGNC:16268	Boucher-Neuhauser syndrome, 215470 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
215600	CIRRHOSIS, FAMILIAL	Cirrhosis, cryptogenic, 215600 (3)	Cirrhosis, cryptogenic	y	CIRRHOSIS, FAMILIAL	Phenotype	death|deaths|died|lethality	KRT18	HGNC:6430	Cirrhosis, cryptogenic, 215600 (3), Autosomal recessive	Autosomal recessive	y	y	[ died between ages 4.5 and 6 years]	L4	-	-	lethal	lethal	lethal	L4	L4	post-infant-lethal
215700	CITRULLINEMIA, CLASSIC	Citrullinemia, 215700 (3)	Citrullinemia	y	CITRULLINEMIA, CLASSIC	Clinical Features	death|deaths|died	ASS1	HGNC:758	Citrullinemia, 215700 (3), Autosomal recessive	Autosomal recessive	y	y	[Most cases of citrullinemia have pursued a severe course with symptoms from birth and death in the neonatal period in more than half of cases]	L2	y	-	lethal	lethal	lethal	L2	L2	pre-infant-lethal
216100	JUBERG-HAYWARD SYNDROME	Juberg-Hayward syndrome, 216100 (3)	Juberg-Hayward syndrome	n	-	-	-	ESCO2	HGNC:27230	Juberg-Hayward syndrome, 216100 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	lethal|nonlethal	lethal|nonlethal	L1	L1	pre-infant-lethal
216340	YUNIS-VARON SYNDROME	Yunis-Varon syndrome, 216340 (3)	Yunis-Varon syndrome	y	YUNIS-VARON SYNDROME; YVS	Description|Clinical Features|Clinical Synopsis	lethal|died|death|deaths	FIG4	HGNC:16873	Yunis-Varon syndrome, 216340 (3), Autosomal recessive	Autosomal recessive	n	y	[Garrett et al. (1990) described 2 male sibs affected in 1 family and 2 female sibs in a second, both with normal parents. All died before 10 weeks of age]	L3	y	-	lethal	lethal|nonlethal	lethal|nonlethal	L3	L3	pre-infant-lethal
216360	COACH SYNDROME 1	COACH syndrome 1, 216360 (3)	COACH syndrome 1	y	COACH SYNDROME 1; COACH1	Description|Clinical Features	fatal|death|deaths|died	TMEM67	HGNC:28396	COACH syndrome 1, 216360 (3), Autosomal recessive	Autosomal recessive	y	n	-	-	-	-	ambiguous	ambiguous|lethal|nonlethal	lethal|nonlethal	L1|L4	L1	pre-infant-lethal
216400	COCKAYNE SYNDROME A	Cockayne syndrome, type A, 216400 (3)	Cockayne syndrome, type A	y	COCKAYNE SYNDROME A; CSA	Description|Clinical Features|Diagnosis	death|deaths|died|fatal|lethal	ERCC8	HGNC:3439	Cockayne syndrome, type A, 216400 (3), Autosomal recessive	Autosomal recessive	n	y	[Wilson et al. (2016) reviewed the features and made recommendations regarding the evaluation of 102 patients, 44 females and 58 males, with Cockayne syndrome A or B. The mean age of recruited individuals was 11.5 years, with a range of 3 months to 39 years. All patients were microcephalic and had growth failure leading to proportionate short stature. At the time of the analysis, 28 individuals had died, with a mean age of death of 8.4 years with a range of 17 months to 30 years]	L3	y	-	lethal	lethal|nonlethal	lethal|nonlethal	L3	L3	pre-infant-lethal
216550	COHEN SYNDROME	Cohen syndrome, 216550 (3)	Cohen syndrome	y	COHEN SYNDROME; COH1	Clinical Features	fatal	VPS13B	HGNC:2183	Cohen syndrome, 216550 (3), Autosomal recessive	Autosomal recessive	y	n	-	-	-	-	ambiguous	ambiguous	ambiguous	-	-	-
216900	ACHROMATOPSIA 2	Achromatopsia 2, 216900 (3)	Achromatopsia 2	n	-	-	-	CNGA3	HGNC:2150	Achromatopsia 2, 216900 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
217000	COMPLEMENT COMPONENT 2 DEFICIENCY	C2 deficiency, 217000 (3)	C2 deficiency	n	-	-	-	C2	HGNC:1248	C2 deficiency, 217000 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
217080	JALILI SYNDROME	Jalili syndrome, 217080 (3)	Jalili syndrome	n	-	-	-	CNNM4	HGNC:105	Jalili syndrome, 217080 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
217085	CONGENITAL HEART DEFECTS, HAMARTOMAS OF TONGUE, AND POLYSYNDACTYLY	Congenital heart defects, hamartomas of tongue, and polysyndactyly, 217085 (3)	Congenital heart defects, hamartomas of tongue, and polysyndactyly	y	CONGENITAL HEART DEFECTS, HAMARTOMAS OF TONGUE, AND POLYSYNDACTYLY; CHDTHP	Clinical Features	died	WDPCP	HGNC:28027	Congenital heart defects, hamartomas of tongue, and polysyndactyly, 217085 (3), Autosomal recessive	Autosomal recessive	y	y	[Among the children of healthy, unrelated parents, Orstavik et al. (1992) observed a sister and brother with congenital heart defects, hamartomas of the tongue, and polydactyly. Both had coarctation of the aorta, which was repaired in early infancy. In addition, the girl had atrioventricular canal; she died postoperatively at age 4 years. The boy had fibrous subaortic stenosis and died of pneumonia at age 2 years]	L4	y	-	lethal	lethal	lethal	L4	L4	post-infant-lethal
217090	PLASMINOGEN DEFICIENCY, TYPE I	Dysplasminogenemia, 217090 (3)	Dysplasminogenemia	n	-	-	-	PLG	HGNC:9071	Dysplasminogenemia, 217090 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	lethal|nonlethal	lethal|nonlethal	L6	L6	post-infant-lethal
217090	PLASMINOGEN DEFICIENCY, TYPE I	Plasminogen deficiency, type I, 217090 (3)	Plasminogen deficiency, type I	n	-	-	-	PLG	HGNC:9071	Plasminogen deficiency, type I, 217090 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	lethal|nonlethal	lethal|nonlethal	L6	L6	post-infant-lethal
217095	CONOTRUNCAL HEART MALFORMATIONS	Persistent truncus arteriosus, 217095 (3)	Persistent truncus arteriosus	n	-	-	-	GATA6	HGNC:4174	Persistent truncus arteriosus, 217095 (3)	-	-	-	-	-	-	-	nonlethal	lethal|nonlethal	lethal|nonlethal	L2	L2	pre-infant-lethal
217095	CONOTRUNCAL HEART MALFORMATIONS	Conotruncal heart malformations, variable, 217095 (3)	Conotruncal heart malformations, variable	n	-	-	-	NKX2-5	HGNC:2488	Conotruncal heart malformations, variable, 217095 (3)	-	-	-	-	-	-	-	nonlethal	ambiguous|lethal|nonlethal	lethal|nonlethal	LU	LU	post-infant-lethal
217095	CONOTRUNCAL HEART MALFORMATIONS	Conotruncal heart malformations, 217095 (3)	Conotruncal heart malformations	n	-	-	-	NKX2-6	HGNC:32940	Conotruncal heart malformations, 217095 (3)	-	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
217095	CONOTRUNCAL HEART MALFORMATIONS	Persistent truncus arteriosus, 217095 (3)	Persistent truncus arteriosus	n	-	-	-	NKX2-6	HGNC:32940	Persistent truncus arteriosus, 217095 (3)	-	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
217095	CONOTRUNCAL HEART MALFORMATIONS	Conotruncal anomaly face syndrome, 217095 (3)	Conotruncal anomaly face syndrome	n	-	-	-	TBX1	HGNC:11592	Conotruncal anomaly face syndrome, 217095 (3)	-	-	-	-	-	-	-	nonlethal	lethal|nonlethal	lethal|nonlethal	L2	L2	pre-infant-lethal
217300	CORNEA PLANA 2, AUTOSOMAL RECESSIVE	Cornea plana 2, autosomal recessive, 217300 (3)	Cornea plana 2, autosomal recessive	n	-	-	-	KERA	HGNC:6309	Cornea plana 2, autosomal recessive, 217300 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
217400	CORNEAL DYSTROPHY AND PERCEPTIVE DEAFNESS	Corneal endothelial dystrophy and perceptive deafness, 217400 (3)	Corneal endothelial dystrophy and perceptive deafness	n	-	-	-	SLC4A11	HGNC:16438	Corneal endothelial dystrophy and perceptive deafness, 217400 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
217700	CORNEAL ENDOTHELIAL DYSTROPHY	Corneal endothelial dystrophy, autosomal recessive, 217700 (3)	Corneal endothelial dystrophy, autosomal recessive	n	-	-	-	SLC4A11	HGNC:16438	Corneal endothelial dystrophy, autosomal recessive, 217700 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
217800	MACULAR DYSTROPHY, CORNEAL	Macular corneal dystrophy, 217800 (3)	Macular corneal dystrophy	n	-	-	-	CHST6	HGNC:6938	Macular corneal dystrophy, 217800 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
218000	AGENESIS OF THE CORPUS CALLOSUM WITH PERIPHERAL NEUROPATHY	Agenesis of the corpus callosum with peripheral neuropathy, 218000 (3)	Agenesis of the corpus callosum with peripheral neuropathy	y	AGENESIS OF THE CORPUS CALLOSUM WITH PERIPHERAL NEUROPATHY; ACCPN	Clinical Synopsis	death|deaths	SLC12A6	HGNC:10914	Agenesis of the corpus callosum with peripheral neuropathy, 218000 (3), Autosomal recessive	Autosomal recessive	n	y	[Death in third or fourth decades, usually due to respiratory infection]	L6	y	-	lethal	lethal|nonlethal	lethal|nonlethal	L6	L6	post-infant-lethal
218030	APPARENT MINERALOCORTICOID EXCESS	Apparent mineralocorticoid excess, 218030 (3)	Apparent mineralocorticoid excess	n	-	-	-	HSD11B2	HGNC:5209	Apparent mineralocorticoid excess, 218030 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
218040	COSTELLO SYNDROME	Congenital myopathy with excess of muscle spindles, 218040 (3)	Congenital myopathy with excess of muscle spindles	y	COSTELLO SYNDROME; CSTLO	Clinical Features|Clinical Synopsis|Diagnosis	death|deaths|died	HRAS	HGNC:5173	Congenital myopathy with excess of muscle spindles, 218040 (3), Autosomal dominant	Autosomal dominant	y	y	[Lin et al. (2011) reviewed the cardiac features of 61 patients with Costello syndrome ranging in age from 1 month to 40 years, with 13 patients over age 18 years. Cardiovascular abnormalities were present in 85% of patients. The most common finding was hypertrophic cardiomyopathy (HCM), typically subaortic septal hypertrophy, which was present in 37 (61%) of the 61 patients. Among these patients, HCM was chronic or progressive in 14 (38%), stabilized in 11 (37%), regressed in 4 (11%), and was unknown in 8 (22%). A congenital heart defect was present in 27 (44%) of the 61 patients, most commonly nonprogressive valvar pulmonary stenosis. Arrhythmia occurred in 34 (56%) patients, atrial tachycardia in 15 (25%), and aortic dilation in 4 (7%). The cardiac features of 85 patients with HRAS mutations from the literature were also assessed. Congenital heart disease was present in 22% of patients, HCM in 68%, arrhythmia in 40%, atrial tachycardia in 7%, and aortic dilation in 1 patient. Cardiac tissue showed myocardial fiber disarray in 7 (70%) of 10 specimens, consistent with sarcomeric dysfunction. Ten (43%) of 23 deaths among both cohorts occurred in infants less than 1 year of age, and most of these deaths were cardiac-related / Kuniba et al. (2009) provided a case report of a Japanese fetus with severe Costello syndrome diagnosed using prenatal 3-dimensional ultrasonography at 23 weeks' gestation. Findings at that time included polyhydramnios, severe overgrowth (+5.3 SD using a Japanese fetal growth curve), and dysmorphic craniofacial features, such as large head, pointed chin, broad nasal bridge, and low-set ears. In addition, the wrists showed lateral deviation and flexion. Molecular analysis via amniocentesis identified an uncommon G12D mutation in the HRAS gene (190020.0013). After birth, he developed respiratory failure, severe hypoglycemia, cardiac hypertrophy, and renal failure, and died soon after birth]	L2	y	-	lethal	lethal	lethal	L2	L2	pre-infant-lethal
